vendedor_link,especificacoes,preco,vendedor,modelo,fabricante,local
http://www.boadica.com.br/detalhevendedor.asp?codigo=767eeb515cc80e0dfb33c329170a4ab0,"Kingston SSDNow V300 Series SV300S37A/120G 2.5"" 120GB SATA III Internal Solid State Drive (SSD)
          ,
          ","
			R$ 290,00
         ","Lacosta Informática,
         2220-6503","
         SV300S37A/120G - BOX, 

         ,
         ",Kingston,"Rio de Janeiro / RJ,Centro"
http://www.boadica.com.br/detalhevendedor.asp?codigo=1f80980a11b531f8b1c3dcd8e29ffc23,"Kingston SSDNow V300 Series SV300S37A/120G 2.5"" 120GB SATA III Internal Solid State Drive (SSD)
          ,
          ","
			R$ 290,00
         ","Full Tech,
         (21) 2567-7893","
         SV300S37A/120G - BOX, 

         ,
         ",Kingston,"Rio de Janeiro / RJ,Tijuca"
http://www.boadica.com.br/detalhevendedor.asp?codigo=75caf1f1848d106d7f5043debd0dac85,"Kingston SSDNow V300 Series SV300S37A/60G 2.5"" 60GB SATA III Internal Solid State Drive (SSD)
          ,
          ","
			R$ 295,00
         ","Mr Bios ,
         (21) 2262-2640","
         SV300S37A/60G - BOX, 

         ,
         ",Kingston,"Rio de Janeiro / RJ,Centro"
http://www.boadica.com.br/detalhevendedor.asp?codigo=bc0820de2ff782a40aa17a4acdce4c17,"Kingston SSDNow V300 Series SV300S37A/120G 2.5"" 120GB SATA III Internal Solid State Drive (SSD)
          ,
          ","
			R$ 295,00
         ","CNTech,
         (21)2220-6688","
         SV300S37A/120G - BOX, 

         ,
         ",Kingston,"Rio de Janeiro / RJ,Centro"
http://www.boadica.com.br/detalhevendedor.asp?codigo=d63132a4fc22466f1ed62b11af091bff,"Kingston Notebook Bundle SSDNow V300 Series SV300S3N7A/60G 2.5"" 60GB SATA III Internal Solid State Drive.
          ,
          ","
			R$ 299,00
         ","Kbyte Informática,
         (21)2215-1144","
         SV300S3N7A/60G - BOX,
         ",Kingston,"Rio de Janeiro / RJ,Centro"
http://www.boadica.com.br/detalhevendedor.asp?codigo=104507a7e9900eacc32a3d6dd5f7d02a,"Kingston Notebook Bundle SSDNow V300 Series SV300S3N7A/60G 2.5"" 60GB SATA III Internal Solid State Drive.
          ,
          ","
			R$ 299,00
         ","FS Brothers Av Central,
         (21)2210-7449","
         SV300S3N7A/60G - BOX,
         ",Kingston,"Rio de Janeiro / RJ,Centro"
http://www.boadica.com.br/detalhevendedor.asp?codigo=12a9fd85c35a350a6ea73983a4974c4a,"Kingston SSDNow V300 Series SV300S37A/120G 2.5"" 120GB SATA III Internal Solid State Drive (SSD)
          ,
          ","
			R$ 299,00
         ","New Routes Iguaçu,
         (21) 2768-3246","
         SV300S37A/120G - BOX, 

         ,
         ",Kingston,"Nova Iguaçu / RJ,Centro"
http://www.boadica.com.br/detalhevendedor.asp?codigo=fafb91661efdb77ea6aeca735d8033c1,"Kingston SMS200S3/60G Leitura sequencial 550MB/s, Gravações sequenciais 520MB 60GB mSATA III Internal Solid State Drive (SSD).
          ,
          ","
			R$ 299,00
         ","InfoStaff,
         (21) 2524-2958","
         SMS200S3/60G - BOX,
         ",Kingston,"Rio de Janeiro / RJ,Centro"
http://www.boadica.com.br/detalhevendedor.asp?codigo=e358c00e3601066939ca72499427cba8,"Plextor M5M PX-64M5M mSATA 64GB SATA III MLC Internal Solid State Drive (SSD)
          ,
          ","
			R$ 299,00
         ","Four Info,
         (21) 2262-5198","
         PX-64M5M,
         ",Plextor,"Rio de Janeiro / RJ,Centro"
http://www.boadica.com.br/detalhevendedor.asp?codigo=d63132a4fc22466f1ed62b11af091bff,"Kingston SMS200S3/60G Leitura sequencial 550MB/s, Gravações sequenciais 520MB 60GB mSATA III Internal Solid State Drive (SSD).
          ,
          ","
			R$ 299,00
         ","Kbyte Informática,
         (21)2215-1144","
         SMS200S3/60G - BOX,
         ",Kingston,"Rio de Janeiro / RJ,Centro"
http://www.boadica.com.br/detalhevendedor.asp?codigo=356fb70b5c98005bb69d13be9c30e18b,"Kingston SSDNow V300 Series SV300S37A/120G 2.5"" 120GB SATA III Internal Solid State Drive (SSD)
          ,
          ","
			R$ 299,90
         ","Siloe Informática,
         (21) 3336-2730","
         SV300S37A/120G - BOX, 

         ,
         ",Kingston,"Rio de Janeiro / RJ,Bangu"
http://www.boadica.com.br/detalhevendedor.asp?codigo=356fb70b5c98005bb69d13be9c30e18b,"SanDisk SDSSDP-128G-G25 2.5"" 128GB SATA III Internal Solid State Drive (SSD)
          ,
          ","
			R$ 299,90
         ","Siloe Informática,
         (21) 3336-2730","
         SDSSDP-128G-G25 - BOX,
         ",Sandisk,"Rio de Janeiro / RJ,Bangu"
http://www.boadica.com.br/detalhevendedor.asp?codigo=50668b4ad1b19bbaa9b7fcff8328599f,"Kingston SSDNow V300 Series SV300S37A/120G 2.5"" 120GB SATA III Internal Solid State Drive (SSD)
          ,
          ","
			R$ 299,99
         ","AP Informática,
         (21) 2768-2696","
         SV300S37A/120G, 

         ,
         ",Kingston,"Nova Iguaçu / RJ,Centro"
http://www.boadica.com.br/detalhevendedor.asp?codigo=fa1b7fa266334c49110125a5e23effb0,"Kingston SSDNow V300 Series SV300S37A/120G 2.5"" 120GB SATA III Internal Solid State Drive (SSD)
          ,
          ","
			R$ 307,00
         ","Professor Notebook,
         (21) 3215-5184","
         SV300S37A/120G, 

         ,
         ",Kingston,"Rio de Janeiro / RJ,Barra da Tijuca"
http://www.boadica.com.br/detalhevendedor.asp?codigo=0417a13aaa5997a43ed2351ed2ecd32d,"Kingston SSDNow V300 Series SV300S37A/120G 2.5"" 120GB SATA III Internal Solid State Drive (SSD)
          ,
          ","
			R$ 309,90
         ","Info Importex,
         (21) 3145-5585","
         SV300S37A/120G - BOX, 

         ,
         ",Kingston,"Rio de Janeiro / RJ,Barra da Tijuca"
http://www.boadica.com.br/detalhevendedor.asp?codigo=75caf1f1848d106d7f5043debd0dac85,"Kingston Notebook Bundle SSDNow V300 Series SV300S3N7A/60G 2.5"" 60GB SATA III Internal Solid State Drive.
          ,
          ","
			R$ 310,00
         ","Mr Bios ,
         (21) 2262-2640","
         SV300S3N7A/60G - BOX,
         ",Kingston,"Rio de Janeiro / RJ,Centro"
http://www.boadica.com.br/detalhevendedor.asp?codigo=11c01d343d9b718217a08e3c22d0d9ad,"Kingston SSDNow V300 Series SV300S37A/120G 2.5"" 120GB SATA III Internal Solid State Drive (SSD)
          ,
          ","
			R$ 312,00
         ","Flying Computer,
         (21) 2431-2573","
         SV300S37A/120G - BOX, 

         ,
         ",Kingston,"Rio de Janeiro / RJ,Barra da Tijuca"
http://www.boadica.com.br/detalhevendedor.asp?codigo=98deca39142df17b5490b0238c4a95a0,"Kingston SSDNow V300 Series SV300S37A/120G 2.5"" 120GB SATA III Internal Solid State Drive (SSD, Kit Desktop)
          ,
          ","
			R$ 315,00
         ","Trevo Informática,
         (21) 2653-1564","
         SV300S3D7/120G - BOX,
         ",Kingston,"Duque de Caxias / RJ,Centro"
http://www.boadica.com.br/detalhevendedor.asp?codigo=767eeb515cc80e0dfb33c329170a4ab0,"SAMSUNG 840 Pro Series MZ-7PD128BW 2.5"" 128GB SATA III MLC Internal Solid State Drive (SSD)
          ,
          ","
			R$ 474,00
         ","Lacosta Informática,
         2220-6503","
         MZ-7PD128BW - BOX,
         ",Samsung,"Rio de Janeiro / RJ,Centro"
http://www.boadica.com.br/detalhevendedor.asp?codigo=613475209426bd9924e15b0fce8b17b3,"Kingston SSDNow V300 Series SV300S37A/240G 2.5"" 240GB SATA III Internal Solid State Drive (SSD)
          ,
          ","
			R$ 500,00
         ","@N@ Informática,
         (21) 2568-6956","
         SV300S37A/240G - BOX, 

         ,
         ",Kingston,"Rio de Janeiro / RJ,Tijuca"
http://www.boadica.com.br/detalhevendedor.asp?codigo=cd55987ffa34705832df5c09ecacd151,"Kingston SSDNow V300 Series SV300S37A/120G 2.5"" 120GB SATA III Internal Solid State Drive (SSD)
          ,
          ","
			R$ 318,00
         ","Cyber Info,
         (21) 2618-0280","
         SV300S37A/120G, 

         ,
         ",Kingston,"Niterói / RJ,Centro"
http://www.boadica.com.br/detalhevendedor.asp?codigo=11c01d343d9b718217a08e3c22d0d9ad,"SanDisk Ultra Plus SDSSDHP-128G-G25 2.5"" 128GB SATA II Internal Solid State Drive (SSD)
          ,
          ","
			R$ 318,00
         ","Flying Computer,
         (21) 2431-2573","
         SDSSDHP-128G-G25 - BOX,
         ",Sandisk,"Rio de Janeiro / RJ,Barra da Tijuca"
http://www.boadica.com.br/detalhevendedor.asp?codigo=d077ce413402e7297407981d7d9ad07a,"Kingston SSDNow V300 Series SV300S37A/120G 2.5"" 120GB SATA III Internal Solid State Drive (SSD)
          ,
          ","
			R$ 319,00
         ","InfoJot@,
         (21) 2415-2407","
         SV300S37A/120G, 

         ,
         ",Kingston,"Rio de Janeiro / RJ,Campo Grande"
http://www.boadica.com.br/detalhevendedor.asp?codigo=356fb70b5c98005bb69d13be9c30e18b,"SanDisk SDSSDHP-128G-G26 128GB Ultra Plus SATA III 19nm 7mm Internal 2.5 SSD
          ,
          ","
			R$ 320,00
         ","Siloe Informática,
         (21) 3336-2730","
         SDSSDHP-128G-G26 - BOX,
         ",Sandisk,"Rio de Janeiro / RJ,Bangu"
http://www.boadica.com.br/detalhevendedor.asp?codigo=b72c34761011d904fc0e02c932590143,"Corsair Neutron Series CSSD-N64GB3-BK 2.5“ 60GB SATA III MLC Internal Solid State Drive (SSD, com o adaptador de 3,5 pol. incluído.)
          ,
          ","
			R$ 325,00
         ","Fortes Tech Info,
         (21) 3164-6179","
         CSSD-N64GB3-BK, 

         ,
         ",Corsair,"Rio de Janeiro / RJ,Cascadura"
http://www.boadica.com.br/detalhevendedor.asp?codigo=767eeb515cc80e0dfb33c329170a4ab0,"Corsair Neutron GTX Series CSSD-N120GBGTXB-BK 2.5"" 120GB SATA III Internal Solid State Drive (SSD)550 MB/s sequential read.
          ,
          ","
			R$ 475,00
         ","Lacosta Informática,
         2220-6503","
         CSSD-N120GBGTXB-BK - BOX,
         ",Corsair,"Rio de Janeiro / RJ,Centro"
http://www.boadica.com.br/detalhevendedor.asp?codigo=911e32ec01ade2b9edafb01bce452052,"Kingston SSDNow V300 Series SV300S37A/240G 2.5"" 240GB SATA III Internal Solid State Drive (SSD)
          ,
          ","
			R$ 476,60
         ","Armazém Digital,
         (21) 2210-6441","
         SV300S37A/240G - BOX, 

         ,
         ",Kingston,"Rio de Janeiro / RJ,Centro"
http://www.boadica.com.br/detalhevendedor.asp?codigo=0779ef2c9e04abb7ac2ff4d831f1f13e,"Kingston SSDNow V300 Series SV300S37A/240G 2.5"" 240GB SATA III Internal Solid State Drive (SSD)
          ,
          ","
			R$ 476,70
         ","Tecsync,
         (21) 2544-3329","
         SV300S37A/240G - BOX, 

         ,
         ",Kingston,"Rio de Janeiro / RJ,Centro"
http://www.boadica.com.br/detalhevendedor.asp?codigo=894906928c756462f1bc5310b6573697,"Kingston SSDNow V300 Series SV300S37A/240G 2.5"" 240GB SATA III Internal Solid State Drive (SSD)
          ,
          ","
			R$ 476,89
         ","Smart Bit,
         (21)2220-9944","
         SV300S37A/240G - BOX, 

         ,
         ",Kingston,"Rio de Janeiro / RJ,Centro"
http://www.boadica.com.br/detalhevendedor.asp?codigo=fa95b006c28a8e0757d8c9c9adb9a016,"Kingston SSDNow V300 Series SV300S37A/240G 2.5"" 240GB SATA III Internal Solid State Drive (SSD)
          ,
          ","
			R$ 476,90
         ","Magia Digital,
         (21) 2220-3955","
         SV300S37A/240G - BOX, 

         ,
         ",Kingston,"Rio de Janeiro / RJ,Centro"
http://www.boadica.com.br/detalhevendedor.asp?codigo=a43fd178582b6e70f414752847d0c59e,"Kingston SSDNow V300 Series SV300S37A/240G 2.5"" 240GB SATA III Internal Solid State Drive (SSD)
          ,
          ","
			R$ 477,00
         ","Aron Informática,
         (21) 2262-7636","
         SV300S37A/240G - BOX, 

         ,
         ",Kingston,"Rio de Janeiro / RJ,Centro"
http://www.boadica.com.br/detalhevendedor.asp?codigo=40ffa1634e4cd37f9d3493f645377101,"Kingston SSDNow V300 Series SV300S37A/240G 2.5"" 240GB SATA III Internal Solid State Drive (SSD)
          ,
          ","
			R$ 477,39
         ","Again Informática,
         (21)25326952","
         SV300S37A/240G - BOX, 

         ,
         ",Kingston,"Rio de Janeiro / RJ,Centro"
http://www.boadica.com.br/detalhevendedor.asp?codigo=0951eb0c100a296c3212d41c299bd8c9,"Kingston SSDNow V300 Series SV300S37A/240G 2.5"" 240GB SATA III Internal Solid State Drive (SSD)
          ,
          ","
			R$ 477,40
         ","Super Info,
         (21) 3174-6437","
         SV300S37A/240G - BOX, 

         ,
         ",Kingston,"Rio de Janeiro / RJ,Centro"
http://www.boadica.com.br/detalhevendedor.asp?codigo=d1c47d2efb93da5f01f41ebf810bea7f,"Kingston SSDNow V300 Series SV300S37A/240G 2.5"" 240GB SATA III Internal Solid State Drive (SSD)
          ,
          ","
			R$ 477,79
         ","D tudo um pouco digital,
         (21) 2524-6148","
         SV300S37A/240G - BOX, 

         ,
         ",Kingston,"Rio de Janeiro / RJ,Centro"
http://www.boadica.com.br/detalhevendedor.asp?codigo=ae49aa137661019ca06f41a563b328fa,"Kingston SSDNow V300 Series SV300S37A/240G 2.5"" 240GB SATA III Internal Solid State Drive (SSD)
          ,
          ","
			R$ 477,80
         ","GTS Games ,
         (21) 2524-6344","
         SV300S37A/240G - BOX, 

         ,
         ",Kingston,"Rio de Janeiro / RJ,Centro"
http://www.boadica.com.br/detalhevendedor.asp?codigo=ec7321f13977ea7d54aadfa3ddad1ab5,"Kingston SSDNow V300 Series SV300S37A/240G 2.5"" 240GB SATA III Internal Solid State Drive (SSD)
          ,
          ","
			R$ 477,89
         ","Tá Barato,
         (21) 3527-0099","
         SV300S37A/240G - BOX, 

         ,
         ",Kingston,"Rio de Janeiro / RJ,Centro"
http://www.boadica.com.br/detalhevendedor.asp?codigo=7de96c4fb4924257d8319be94e366763,"SAMSUNG 840 Pro Series MZ-7PD128BW 2.5"" 128GB SATA III MLC Internal Solid State Drive (SSD)
          ,
          ","
			R$ 478,00
         ","Interconnection,
         (21)3174-2933","
         MZ-7PD128BW - BOX,
         ",Samsung,"Rio de Janeiro / RJ,Centro"
http://www.boadica.com.br/detalhevendedor.asp?codigo=911e32ec01ade2b9edafb01bce452052,"Crucial M500 (CT240M500SSD1) 2.5"" 240GB SATA III MLC Internal Solid State Drive (SSD)SATA III.
          ,
          ","
			R$ 488,90
         ","Armazém Digital,
         (21) 2210-6441","
         CT240M500SSD1,
         ",,"Rio de Janeiro / RJ,Centro"
http://www.boadica.com.br/detalhevendedor.asp?codigo=4caa4a8cfa489ae997a1267d37a79b8b,"Crucial M500 (CT240M500SSD1) 2.5"" 240GB SATA III MLC Internal Solid State Drive (SSD)SATA III.
          ,
          ","
			R$ 489,00
         ","Gamemart Rio,
         (21) 2524-6672","
         CT240M500SSD1,
         ",,"Rio de Janeiro / RJ,Centro"
http://www.boadica.com.br/detalhevendedor.asp?codigo=767eeb515cc80e0dfb33c329170a4ab0,"Crucial M500 (CT240M500SSD1) 2.5"" 240GB SATA III MLC Internal Solid State Drive (SSD)SATA III.
          ,
          ","
			R$ 489,89
         ","Lacosta Informática,
         2220-6503","
         CT240M500SSD1 - BOX,
         ",,"Rio de Janeiro / RJ,Centro"
http://www.boadica.com.br/detalhevendedor.asp?codigo=ec7321f13977ea7d54aadfa3ddad1ab5,"Crucial M500 (CT240M500SSD1) 2.5"" 240GB SATA III MLC Internal Solid State Drive (SSD)SATA III.
          ,
          ","
			R$ 489,95
         ","Tá Barato,
         (21) 3527-0099","
         CT240M500SSD1 - BOX,
         ",,"Rio de Janeiro / RJ,Centro"
http://www.boadica.com.br/detalhevendedor.asp?codigo=767eeb515cc80e0dfb33c329170a4ab0,"Kingston SSDNow V300 Series SV300S37A/240G 2.5"" 240GB SATA III Internal Solid State Drive (SSD)
          ,
          ","
			R$ 489,97
         ","Lacosta Informática,
         2220-6503","
         SV300S37A/240G - BOX, 

         ,
         ",Kingston,"Rio de Janeiro / RJ,Centro"
http://www.boadica.com.br/detalhevendedor.asp?codigo=556a431151b11f1d5a7ed96fb7d0e5e0,"Kingston SSDNow V300 Series SV300S37A/240G 2.5"" 240GB SATA III Internal Solid State Drive (SSD)
          ,
          ","
			R$ 489,98
         ","Only e One,
         (21)2215-2961","
         SV300S37A/240G - BOX, 

         ,
         ",Kingston,"Rio de Janeiro / RJ,Centro"
http://www.boadica.com.br/detalhevendedor.asp?codigo=556a431151b11f1d5a7ed96fb7d0e5e0,"Crucial M500 (CT240M500SSD1) 2.5"" 240GB SATA III MLC Internal Solid State Drive (SSD)SATA III.
          ,
          ","
			R$ 489,98
         ","Only e One,
         (21)2215-2961","
         CT240M500SSD1 - BOX,
         ",,"Rio de Janeiro / RJ,Centro"
http://www.boadica.com.br/detalhevendedor.asp?codigo=ad5f768ca9eb118840849c71c3180a5f,"Kingston SSDNow V300 Series SV300S37A/240G 2.5"" 240GB SATA III Internal Solid State Drive (SSD)
          ,
          ","
			R$ 506,90
         ","2A Infotec,
         (21) 3553-5877","
         SV300S37A/240G - BOX, 

         ,
         ",Kingston,"Rio de Janeiro / RJ,Centro"
http://www.boadica.com.br/detalhevendedor.asp?codigo=613475209426bd9924e15b0fce8b17b3,"Crucial M500 (CT240M500SSD1) 2.5"" 240GB SATA III MLC Internal Solid State Drive (SSD)SATA III.
          ,
          ","
			R$ 510,00
         ","@N@ Informática,
         (21) 2568-6956","
         CT240M500SSD1 - BOX,
         ",,"Rio de Janeiro / RJ,Tijuca"
http://www.boadica.com.br/detalhevendedor.asp?codigo=57def18d4fc45a6b3f50a17b9f5236ae,"Kingston SSDNow V300 Series SV300S37A/240G 2.5"" 240GB SATA III Internal Solid State Drive (SSD)
          ,
          ","
			R$ 517,00
         ","Sapphire,
         (21) 2222-3176 ","
         SV300S37A/240G - BOX, 

         ,
         ",Kingston,"Rio de Janeiro / RJ,Centro"
http://www.boadica.com.br/detalhevendedor.asp?codigo=4ba59a57d2ea954833a16baf120ad5e1,"Kingston SSDNow V300 Series SV300S37A/240G 2.5"" 240GB SATA III Internal Solid State Drive (SSD)
          ,
          ","
			R$ 520,00
         ","Info Smart,
         (21)2595-1596","
         SV300S37A/240G - BOX, 

         ,
         ",Kingston,"Rio de Janeiro / RJ,Cachambi"
http://www.boadica.com.br/detalhevendedor.asp?codigo=75caf1f1848d106d7f5043debd0dac85,"Intel 525 Series Lincoln Crest SSDMCEAC0120B301 mSATA 120GB SATA III MLC Internal Solid State Drive (SSD).
          ,
          ","
			R$ 520,00
         ","Mr Bios ,
         (21) 2262-2640","
         SSDMCEAC0120B301 - BOX,
         ",Intel,"Rio de Janeiro / RJ,Centro"
http://www.boadica.com.br/detalhevendedor.asp?codigo=767eeb515cc80e0dfb33c329170a4ab0,"Intel SSD 335 Series 2.5“ 180GB SATA, Internal Solid State Drive (SSD) incluso kit instalação desktop.
          ,
          ","
			R$ 530,00
         ","Lacosta Informática,
         2220-6503","
         SSDSC2CT180A4K5 - BOX,
         ",Intel,"Rio de Janeiro / RJ,Centro"
http://www.boadica.com.br/detalhevendedor.asp?codigo=1df216592ba519f7633908ce2424ba87,"Kingston SSDNow V300 Series SV300S37A/240G 2.5"" 240GB SATA III Internal Solid State Drive (SSD)
          ,
          ","
			R$ 536,00
         ","Info X,
         (21) 3329-6141 ","
         SV300S37A/240G - BOX, 

         ,
         ",Kingston,"Rio de Janeiro / RJ,Barra da Tijuca"
http://www.boadica.com.br/detalhevendedor.asp?codigo=0417a13aaa5997a43ed2351ed2ecd32d,"Kingston SSDNow V300 Series SV300S37A/240G 2.5"" 240GB SATA III Internal Solid State Drive (SSD)
          ,
          ","
			R$ 536,90
         ","Info Importex,
         (21) 3145-5585","
         SV300S37A/240G - BOX, 

         ,
         ",Kingston,"Rio de Janeiro / RJ,Barra da Tijuca"
http://www.boadica.com.br/detalhevendedor.asp?codigo=139eb2ffdfde1e3beb1cf7a2d80c5c1a,"Kingston SSDNow V300 Series SV300S37A/240G 2.5"" 240GB SATA III Internal Solid State Drive (SSD)
          ,
          ","
			R$ 537,70
         ","Link das Redes,
         (21)3529-4128","
         SV300S37A/240G - BOX, 

         ,
         ",Kingston,"Rio de Janeiro / RJ,Centro"
http://www.boadica.com.br/detalhevendedor.asp?codigo=cd55987ffa34705832df5c09ecacd151,"Crucial M500 (CT240M500SSD1) 2.5"" 240GB SATA III MLC Internal Solid State Drive (SSD)SATA III.
          ,
          ","
			R$ 538,00
         ","Cyber Info,
         (21) 2618-0280","
         CT240M500SSD1,
         ",,"Niterói / RJ,Centro"
http://www.boadica.com.br/detalhevendedor.asp?codigo=75caf1f1848d106d7f5043debd0dac85,"Kingston HyperX 3K SH103S3B/120G 2.5"" 120GB SATA III MLC Internal Solid State Drive (SSD), Kit inclui adapt.baia 3.5"", Case 2.5"", Cabo datos Sata, HD Cloning Software e Ferramenta de montagem, 555MB/s Leitura e 510MB/s Escrita.
          ,
          ","
			R$ 540,00
         ","Mr Bios ,
         (21) 2262-2640","
         SH103S3B/120G - BOX,
         ",Kingston,"Rio de Janeiro / RJ,Centro"
http://www.boadica.com.br/detalhevendedor.asp?codigo=4caa4a8cfa489ae997a1267d37a79b8b,"Crucial M500 240GB mSATA Internal Solid State Drive CT240M500SSD3
          ,
          ","
			R$ 549,90
         ","Gamemart Rio,
         (21) 2524-6672","
         CT240M500SSD3, 

         ,
         ",,"Rio de Janeiro / RJ,Centro"
http://www.boadica.com.br/detalhevendedor.asp?codigo=4cb44ddf8b9f8fa74ce7dbe1580a04b5,"Kingston SSDNow V300 Series SV300S37A/240G 2.5"" 240GB SATA III Internal Solid State Drive (SSD)
          ,
          ","
			R$ 550,00
         ","LLR ,
         (21) 3411-6826","
         SV300S37A/240G - BOX, 

         ,
         ",Kingston,"Rio de Janeiro / RJ,Barra da Tijuca"
http://www.boadica.com.br/detalhevendedor.asp?codigo=4cb44ddf8b9f8fa74ce7dbe1580a04b5,"Kingston SSDNow V300 Series SV300S37A/120G 2.5"" 120GB SATA III Internal Solid State Drive (SSD)
          ,
          ","
			R$ 329,00
         ","LLR ,
         (21) 3411-6826","
         SV300S37A/120G - BOX, 

         ,
         ",Kingston,"Rio de Janeiro / RJ,Barra da Tijuca"
http://www.boadica.com.br/detalhevendedor.asp?codigo=16ccfefbbd797d6e8820a88b1002ef41,"Kingston SSDNow V300 Series SV300S37A/240G 2.5"" 240GB SATA III Internal Solid State Drive (SSD)
          ,
          ","
			R$ 490,00
         ","Info 2000,
         (21) 3325-8226","
         SV300S37A/240G, 

         ,
         ",Kingston,"Rio de Janeiro / RJ,Barra da Tijuca"
http://www.boadica.com.br/detalhevendedor.asp?codigo=23eecc378e70c8ede87bb728a4b632d5,"Kingston SSDNow V300 Series SV300S37A/240G 2.5"" 240GB SATA III Internal Solid State Drive (SSD)
          ,
          ","
			R$ 491,50
         ","Central Digital,
         (21) 3178-2713","
         SV300S37A/240G - BOX, 

         ,
         ",Kingston,"Rio de Janeiro / RJ,Centro"
http://www.boadica.com.br/detalhevendedor.asp?codigo=4041390530b2b3cf6df8fe8ade4e7bf9,"Kingston SSDNow V300 Series SV300S37A/240G 2.5"" 240GB SATA III Internal Solid State Drive (SSD)
          ,
          ","
			R$ 491,98
         ","Lainfotec,
         (21) 2669-9423","
         SV300S37A/240G, 

         ,
         ",Kingston,"Nova Iguaçu / RJ,Santa Eugênia"
http://www.boadica.com.br/detalhevendedor.asp?codigo=626f0e4b29bbe22e90a6b220f4a0551e,"Kingston SSDNow V300 Series SV300S37A/240G 2.5"" 240GB SATA III Internal Solid State Drive (SSD)
          ,
          ","
			R$ 494,00
         ","MC Top,
         (21) 2517-3208","
         SV300S37A/240G - BOX, 

         ,
         ",Kingston,"Rio de Janeiro / RJ,Centro"
http://www.boadica.com.br/detalhevendedor.asp?codigo=d63132a4fc22466f1ed62b11af091bff,"Kingston SMS200S3/120G Leitura sequencial 550MB/s, Gravações sequenciais 520MB 120GB SATA III Internal Solid State Drive (SSD)
          ,
          ","
			R$ 499,00
         ","Kbyte Informática,
         (21)2215-1144","
         SMS200S3/120G - BOX,
         ",Kingston,"Rio de Janeiro / RJ,Centro"
